,Order_ID,Ship_Mode,Ship_Date,Ship_id,Ship_Year,Ship_Month,Ord_id,Prod_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Product_Category,Product_Sub_Category,Customer_Name,Province,Region,Customer_Segment,Order_Date,Order_Priority,Order_Month,Order_Year,Duration
1677,46050,REGULAR AIR,2010-07-01,SHP_1528,2010,7,Ord_1107,Prod_2,Cust_428,876.75,0.02,3,-248.69,19.99,0.56,OFFICE SUPPLIES,APPLIANCES,JULIE PRESCOTT,ONTARIO,ONTARIO,HOME OFFICE,2010-04-01,HIGH,4,2010,0
1678,46117,DELIVERY TRUCK,2011-05-26,SHP_1529,2011,5,Ord_1108,Prod_15,Cust_411,1168.28,0.02,22,126.07,14.19,0.56,FURNITURE,CHAIRS & CHAIRMATS,MARIA BERTELSON,ONTARIO,ONTARIO,HOME OFFICE,2011-05-22,LOW,5,2011,4
1679,46243,EXPRESS AIR,2012-01-26,SHP_1530,2012,1,Ord_1109,Prod_6,Cust_429,614.35,0.02,31,78.89,9.03,0.37,OFFICE SUPPLIES,PAPER,MARIA BERTELSON,ONTARIO,ONTARIO,CORPORATE,2012-01-24,LOW,1,2012,2
1680,46243,REGULAR AIR,2012-01-29,SHP_1531,2012,1,Ord_1109,Prod_13,Cust_429,3.63,0.03,1,-1.56,0.7,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,MARIA BERTELSON,ONTARIO,ONTARIO,CORPORATE,2012-01-24,LOW,1,2012,5
1681,46243,REGULAR AIR,2012-01-31,SHP_1532,2012,1,Ord_1109,Prod_13,Cust_429,172.99,0.05,31,61.51,1.0,0.38,OFFICE SUPPLIES,PENS & ART SUPPLIES,MARIA BERTELSON,ONTARIO,ONTARIO,CORPORATE,2012-01-24,LOW,1,2012,7
1682,46310,REGULAR AIR,2010-07-22,SHP_1533,2010,7,Ord_1110,Prod_13,Cust_430,278.5,0.1,13,-6.23,5.53,0.59,OFFICE SUPPLIES,PENS & ART SUPPLIES,ANNIE THURMAN,ONTARIO,ONTARIO,HOME OFFICE,2010-07-21,HIGH,7,2010,1
1683,46310,REGULAR AIR,2010-07-22,SHP_1533,2010,7,Ord_1110,Prod_3,Cust_430,1935.25,0.04,29,652.19,11.55,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,ANNIE THURMAN,ONTARIO,ONTARIO,HOME OFFICE,2010-07-21,HIGH,7,2010,1
1684,46310,REGULAR AIR,2010-07-21,SHP_1534,2010,7,Ord_1110,Prod_1,Cust_430,5423.58,0.01,42,1361.56,19.99,0.59,OFFICE SUPPLIES,STORAGE & ORGANIZATION,ANNIE THURMAN,ONTARIO,ONTARIO,HOME OFFICE,2010-07-21,HIGH,7,2010,0
1685,46503,REGULAR AIR,2011-09-11,SHP_1535,2011,9,Ord_1111,Prod_4,Cust_421,1196.7915,0.07,26,265.39,1.25,0.55,TECHNOLOGY,TELEPHONES AND COMMUNICATION,MEG O'CONNEL,ONTARIO,ONTARIO,SMALL BUSINESS,2011-06-11,NOT SPECIFIED,6,2011,0
1686,46726,REGULAR AIR,2012-05-07,SHP_1536,2012,5,Ord_1112,Prod_16,Cust_421,325.97,0.02,46,-255.22,8.37,0.58,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",MEG O'CONNEL,ONTARIO,ONTARIO,SMALL BUSINESS,2012-05-07,NOT SPECIFIED,5,2012,0
1687,46726,REGULAR AIR,2012-07-07,SHP_1537,2012,7,Ord_1112,Prod_3,Cust_421,49.65,0.02,10,8.27,1.49,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,MEG O'CONNEL,ONTARIO,ONTARIO,SMALL BUSINESS,2012-05-07,NOT SPECIFIED,5,2012,0
1688,47042,REGULAR AIR,2012-03-03,SHP_1538,2012,3,Ord_1113,Prod_4,Cust_411,1375.3765,0.03,45,592.22,3.3,0.39,TECHNOLOGY,TELEPHONES AND COMMUNICATION,MARIA BERTELSON,ONTARIO,ONTARIO,HOME OFFICE,2012-02-03,CRITICAL,2,2012,0
1689,47174,REGULAR AIR,2011-09-16,SHP_1539,2011,9,Ord_1114,Prod_17,Cust_429,642.1,0.0,42,41.56,7.51,0.39,TECHNOLOGY,OFFICE MACHINES,MARIA BERTELSON,ONTARIO,ONTARIO,CORPORATE,2011-09-16,CRITICAL,9,2011,0
1690,48034,REGULAR AIR,2009-07-15,SHP_1540,2009,7,Ord_1115,Prod_13,Cust_419,945.86,0.1,47,31.59,5.53,0.59,OFFICE SUPPLIES,PENS & ART SUPPLIES,ROBERT WALDORF,ONTARIO,ONTARIO,HOME OFFICE,2009-07-14,NOT SPECIFIED,7,2009,1
1691,48034,DELIVERY TRUCK,2009-07-14,SHP_1541,2009,7,Ord_1115,Prod_11,Cust_419,2340.504,0.04,12,243.16,59.24,0.61,FURNITURE,TABLES,ROBERT WALDORF,ONTARIO,ONTARIO,HOME OFFICE,2009-07-14,NOT SPECIFIED,7,2009,0
1692,48164,REGULAR AIR,2011-10-31,SHP_1542,2011,10,Ord_1116,Prod_13,Cust_422,94.39,0.07,33,12.31,0.7,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,CHRISTINE SUNDARESAM,ONTARIO,ONTARIO,SMALL BUSINESS,2011-10-29,HIGH,10,2011,2
1693,49189,REGULAR AIR,2011-01-18,SHP_1543,2011,1,Ord_1117,Prod_9,Cust_414,249.59,0.06,32,101.82,1.39,0.36,OFFICE SUPPLIES,ENVELOPES,BRIAN THOMPSON,ONTARIO,ONTARIO,HOME OFFICE,2011-01-15,CRITICAL,1,2011,3
1694,49986,REGULAR AIR,2010-10-16,SHP_1544,2010,10,Ord_1118,Prod_13,Cust_417,110.36,0.05,39,8.6,0.93,0.54,OFFICE SUPPLIES,PENS & ART SUPPLIES,JOSEPH AIRDO,ONTARIO,ONTARIO,CONSUMER,2010-10-14,CRITICAL,10,2010,2
1695,50336,REGULAR AIR,2009-05-11,SHP_1545,2009,5,Ord_1119,Prod_3,Cust_417,58.98,0.0,9,-17.79,4.97,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,JOSEPH AIRDO,ONTARIO,ONTARIO,CONSUMER,2009-04-11,NOT SPECIFIED,4,2009,0
1696,50373,REGULAR AIR,2009-03-07,SHP_1546,2009,3,Ord_1120,Prod_1,Cust_416,1455.04,0.06,9,-7.58,19.99,0.66,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CHRISTINA VANDERZANDEN,ONTARIO,ONTARIO,SMALL BUSINESS,2009-02-07,CRITICAL,2,2009,0
1697,50564,REGULAR AIR,2012-04-03,SHP_1547,2012,4,Ord_1121,Prod_3,Cust_428,11041.42,0.07,30,4456.25,19.99,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,JULIE PRESCOTT,ONTARIO,ONTARIO,HOME OFFICE,2012-02-03,HIGH,2,2012,0
1698,50949,EXPRESS AIR,2011-05-02,SHP_1548,2011,5,Ord_1122,Prod_7,Cust_412,73.55,0.09,32,7.95,0.78,0.52,OFFICE SUPPLIES,RUBBER BANDS,GUY THORNTON,ONTARIO,ONTARIO,CORPORATE,2011-04-02,MEDIUM,4,2011,0
1699,50949,REGULAR AIR,2011-06-02,SHP_1549,2011,6,Ord_1122,Prod_4,Cust_412,4804.0385,0.08,46,1077.92,8.8,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,GUY THORNTON,ONTARIO,ONTARIO,CORPORATE,2011-04-02,MEDIUM,4,2011,0
1700,51361,EXPRESS AIR,2011-03-20,SHP_1550,2011,3,Ord_1123,Prod_6,Cust_431,76.06,0.02,14,-35.99,5.68,0.4,OFFICE SUPPLIES,PAPER,MEG O'CONNEL,ONTARIO,ONTARIO,CORPORATE,2011-03-18,LOW,3,2011,2
1701,51361,DELIVERY TRUCK,2011-03-22,SHP_1551,2011,3,Ord_1124,Prod_11,Cust_431,18056.68,0.0,50,-6474.65,60.0,,FURNITURE,TABLES,MEG O'CONNEL,ONTARIO,ONTARIO,CORPORATE,2011-03-18,CRITICAL,3,2011,4
1702,51780,EXPRESS AIR,2010-07-31,SHP_1552,2010,7,Ord_1125,Prod_3,Cust_432,372.69,0.01,42,-177.03,8.94,0.4,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,ROB BEEGHLY,ONTARIO,ONTARIO,CONSUMER,2010-07-24,LOW,7,2010,7
1703,51940,REGULAR AIR,2012-10-18,SHP_1553,2012,10,Ord_1126,Prod_8,Cust_433,65.5,0.08,11,-55.94,4.38,0.75,TECHNOLOGY,COMPUTER PERIPHERALS,IVAN GIBSON,ONTARIO,ONTARIO,CORPORATE,2012-10-17,HIGH,10,2012,1
1704,52071,REGULAR AIR,2011-11-29,SHP_1554,2011,11,Ord_1127,Prod_5,Cust_434,12.74,0.05,1,-11.39,4.95,0.41,FURNITURE,OFFICE FURNISHINGS,ANNIE THURMAN,ONTARIO,ONTARIO,CONSUMER,2011-11-27,NOT SPECIFIED,11,2011,2
1705,52071,REGULAR AIR,2011-11-29,SHP_1554,2011,11,Ord_1127,Prod_3,Cust_434,136.85,0.01,14,-4.43,5.6,0.36,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,ANNIE THURMAN,ONTARIO,ONTARIO,CONSUMER,2011-11-27,NOT SPECIFIED,11,2011,2
1706,53152,REGULAR AIR,2009-07-03,SHP_1555,2009,7,Ord_1128,Prod_6,Cust_435,186.67,0.02,9,2.06,8.68,0.37,OFFICE SUPPLIES,PAPER,BILL EPLETT,ONTARIO,ONTARIO,CORPORATE,2009-05-03,MEDIUM,5,2009,0
1707,53152,REGULAR AIR,2009-07-03,SHP_1555,2009,7,Ord_1128,Prod_8,Cust_435,185.79,0.02,5,-159.68,7.53,0.76,TECHNOLOGY,COMPUTER PERIPHERALS,BILL EPLETT,ONTARIO,ONTARIO,CORPORATE,2009-05-03,MEDIUM,5,2009,0
1708,53152,REGULAR AIR,2009-08-03,SHP_1556,2009,8,Ord_1128,Prod_5,Cust_435,196.41,0.01,9,27.91,11.17,0.6,FURNITURE,OFFICE FURNISHINGS,BILL EPLETT,ONTARIO,ONTARIO,CORPORATE,2009-05-03,MEDIUM,5,2009,0
1709,54177,REGULAR AIR,2012-01-25,SHP_1557,2012,1,Ord_1129,Prod_3,Cust_411,480.73,0.1,12,148.2,2.99,0.36,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,MARIA BERTELSON,ONTARIO,ONTARIO,HOME OFFICE,2012-01-25,CRITICAL,1,2012,0
1710,54177,REGULAR AIR,2012-01-27,SHP_1558,2012,1,Ord_1129,Prod_6,Cust_411,159.0,0.1,25,-98.15,7.37,0.37,OFFICE SUPPLIES,PAPER,MARIA BERTELSON,ONTARIO,ONTARIO,HOME OFFICE,2012-01-25,CRITICAL,1,2012,2
1711,55107,REGULAR AIR,2010-05-13,SHP_1559,2010,5,Ord_1130,Prod_9,Cust_428,171.52,0.1,32,46.61,1.39,0.38,OFFICE SUPPLIES,ENVELOPES,JULIE PRESCOTT,ONTARIO,ONTARIO,HOME OFFICE,2010-08-05,LOW,8,2010,8
1712,55461,REGULAR AIR,2009-09-29,SHP_1560,2009,9,Ord_1131,Prod_5,Cust_421,84.01,0.06,16,-34.12,5.72,0.47,FURNITURE,OFFICE FURNISHINGS,MEG O'CONNEL,ONTARIO,ONTARIO,SMALL BUSINESS,2009-09-28,MEDIUM,9,2009,1
1713,55526,REGULAR AIR,2012-03-07,SHP_1561,2012,3,Ord_1132,Prod_6,Cust_412,445.17,0.02,23,38.11,9.03,0.37,OFFICE SUPPLIES,PAPER,GUY THORNTON,ONTARIO,ONTARIO,CORPORATE,2012-02-07,HIGH,2,2012,0
1714,55969,REGULAR AIR,2010-07-10,SHP_1562,2010,7,Ord_1133,Prod_1,Cust_421,2329.4,0.08,37,189.77,6.88,0.73,OFFICE SUPPLIES,STORAGE & ORGANIZATION,MEG O'CONNEL,ONTARIO,ONTARIO,SMALL BUSINESS,2010-04-10,MEDIUM,4,2010,0
1715,57153,REGULAR AIR,2009-05-28,SHP_1563,2009,5,Ord_1134,Prod_2,Cust_431,106.05,0.02,9,-14.52,6.12,0.42,OFFICE SUPPLIES,APPLIANCES,MEG O'CONNEL,ONTARIO,ONTARIO,CORPORATE,2009-05-26,CRITICAL,5,2009,2
1716,57153,REGULAR AIR,2009-05-27,SHP_1564,2009,5,Ord_1134,Prod_9,Cust_431,698.1,0.01,45,336.25,1.39,0.38,OFFICE SUPPLIES,ENVELOPES,MEG O'CONNEL,ONTARIO,ONTARIO,CORPORATE,2009-05-26,CRITICAL,5,2009,1
1717,57538,REGULAR AIR,2010-02-22,SHP_1565,2010,2,Ord_1135,Prod_5,Cust_416,1370.49,0.08,40,-244.63,19.99,0.55,FURNITURE,OFFICE FURNISHINGS,CHRISTINA VANDERZANDEN,ONTARIO,ONTARIO,SMALL BUSINESS,2010-02-20,CRITICAL,2,2010,2
1718,58656,REGULAR AIR,2010-06-12,SHP_1566,2010,6,Ord_1136,Prod_5,Cust_436,11.01,0.09,3,-1.42,5.33,0.43,FURNITURE,OFFICE FURNISHINGS,DOUG O'CONNELL,ONTARIO,ONTARIO,SMALL BUSINESS,2010-04-12,HIGH,4,2010,0
1719,58656,REGULAR AIR,2010-06-12,SHP_1566,2010,6,Ord_1136,Prod_3,Cust_436,39.44,0.0,5,-0.94,2.99,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,DOUG O'CONNELL,ONTARIO,ONTARIO,SMALL BUSINESS,2010-04-12,HIGH,4,2010,0
1720,58789,REGULAR AIR,2010-09-08,SHP_1567,2010,9,Ord_1137,Prod_3,Cust_416,195.51,0.03,26,-105.72,7.72,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,CHRISTINA VANDERZANDEN,ONTARIO,ONTARIO,SMALL BUSINESS,2010-05-08,LOW,5,2010,0
1721,58789,REGULAR AIR,2010-10-08,SHP_1568,2010,10,Ord_1137,Prod_5,Cust_416,377.13,0.02,38,-10.29,6.02,0.48,FURNITURE,OFFICE FURNISHINGS,CHRISTINA VANDERZANDEN,ONTARIO,ONTARIO,SMALL BUSINESS,2010-05-08,LOW,5,2010,0
1722,59200,REGULAR AIR,2011-09-12,SHP_1569,2011,9,Ord_1138,Prod_2,Cust_411,170.45,0.09,4,-30.27,4.62,0.56,OFFICE SUPPLIES,APPLIANCES,MARIA BERTELSON,ONTARIO,ONTARIO,HOME OFFICE,2011-09-12,MEDIUM,9,2011,0
1723,59200,REGULAR AIR,2011-11-12,SHP_1570,2011,11,Ord_1138,Prod_13,Cust_411,350.42,0.03,28,-37.3,5.81,0.6,OFFICE SUPPLIES,PENS & ART SUPPLIES,MARIA BERTELSON,ONTARIO,ONTARIO,HOME OFFICE,2011-09-12,MEDIUM,9,2011,0
1724,59459,REGULAR AIR,2009-05-02,SHP_1571,2009,5,Ord_1139,Prod_8,Cust_422,69.66,0.07,40,-51.42,1.99,0.51,TECHNOLOGY,COMPUTER PERIPHERALS,CHRISTINE SUNDARESAM,ONTARIO,ONTARIO,SMALL BUSINESS,2009-04-02,MEDIUM,4,2009,0
1725,59878,REGULAR AIR,2012-05-29,SHP_1572,2012,5,Ord_1140,Prod_17,Cust_433,112.4,0.1,6,-46.75,8.51,0.4,TECHNOLOGY,OFFICE MACHINES,IVAN GIBSON,ONTARIO,ONTARIO,CORPORATE,2012-05-28,HIGH,5,2012,1
1726,59878,REGULAR AIR,2012-05-29,SHP_1572,2012,5,Ord_1140,Prod_1,Cust_433,249.64,0.08,23,-91.65,7.46,0.59,OFFICE SUPPLIES,STORAGE & ORGANIZATION,IVAN GIBSON,ONTARIO,ONTARIO,CORPORATE,2012-05-28,HIGH,5,2012,1
1727,59909,DELIVERY TRUCK,2012-07-08,SHP_1573,2012,7,Ord_1141,Prod_17,Cust_416,1255.48,0.06,11,-292.65,56.14,0.4,TECHNOLOGY,OFFICE MACHINES,CHRISTINA VANDERZANDEN,ONTARIO,ONTARIO,SMALL BUSINESS,2012-05-08,LOW,5,2012,0
1728,59909,EXPRESS AIR,2012-12-08,SHP_1574,2012,12,Ord_1141,Prod_1,Cust_416,411.56,0.09,46,-188.02,7.28,0.57,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CHRISTINA VANDERZANDEN,ONTARIO,ONTARIO,SMALL BUSINESS,2012-05-08,LOW,5,2012,0
1729,1218,REGULAR AIR,2009-06-22,SHP_1575,2009,6,Ord_1142,Prod_2,Cust_437,46.46,0.1,3,-25.13,6.75,0.52,OFFICE SUPPLIES,APPLIANCES,CRAIG CARROLL,ONTARIO,ONTARIO,CORPORATE,2009-06-19,NOT SPECIFIED,6,2009,3
1730,1600,REGULAR AIR,2010-04-03,SHP_1576,2010,4,Ord_1143,Prod_5,Cust_438,303.59,0.1,32,-45.99,6.22,0.55,FURNITURE,OFFICE FURNISHINGS,LIZ MACKENDRICK,ONTARIO,ONTARIO,CORPORATE,2010-02-03,MEDIUM,2,2010,0
1731,1600,REGULAR AIR,2010-03-03,SHP_1577,2010,3,Ord_1143,Prod_6,Cust_438,191.6,0.04,36,-150.74,7.44,0.36,OFFICE SUPPLIES,PAPER,LIZ MACKENDRICK,ONTARIO,ONTARIO,CORPORATE,2010-02-03,MEDIUM,2,2010,0
1732,2373,REGULAR AIR,2009-12-03,SHP_1578,2009,12,Ord_1144,Prod_3,Cust_437,317.59,0.06,36,-46.12,6.19,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,CRAIG CARROLL,ONTARIO,ONTARIO,CORPORATE,2009-11-03,NOT SPECIFIED,11,2009,0
1733,2626,REGULAR AIR,2011-09-09,SHP_1579,2011,9,Ord_1145,Prod_12,Cust_439,48.37,0.02,16,18.02,0.5,0.36,OFFICE SUPPLIES,LABELS,CHRISTINE KARGATIS,ONTARIO,ONTARIO,SMALL BUSINESS,2011-07-09,NOT SPECIFIED,7,2011,0
1734,3109,REGULAR AIR,2010-07-30,SHP_1580,2010,7,Ord_1146,Prod_4,Cust_438,6477.7395,0.01,37,1653.97,8.99,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,LIZ MACKENDRICK,ONTARIO,ONTARIO,CORPORATE,2010-07-23,LOW,7,2010,7
1735,3109,REGULAR AIR,2010-07-30,SHP_1580,2010,7,Ord_1146,Prod_5,Cust_438,1005.74,0.1,47,199.3,8.99,0.41,FURNITURE,OFFICE FURNISHINGS,LIZ MACKENDRICK,ONTARIO,ONTARIO,CORPORATE,2010-07-23,LOW,7,2010,7
1736,3777,EXPRESS AIR,2009-08-04,SHP_1581,2009,8,Ord_1147,Prod_5,Cust_439,244.85,0.06,14,38.06,8.99,0.47,FURNITURE,OFFICE FURNISHINGS,CHRISTINE KARGATIS,ONTARIO,ONTARIO,SMALL BUSINESS,2009-07-04,MEDIUM,7,2009,0
1737,3973,REGULAR AIR,2012-03-25,SHP_1582,2012,3,Ord_1148,Prod_5,Cust_440,316.35,0.06,21,117.91,3.73,0.46,FURNITURE,OFFICE FURNISHINGS,BOBBY ODEGARD,ONTARIO,ONTARIO,CORPORATE,2012-03-23,NOT SPECIFIED,3,2012,2
1738,4932,REGULAR AIR,2010-11-08,SHP_1583,2010,11,Ord_1149,Prod_6,Cust_440,109.37,0.07,11,25.96,1.79,0.38,OFFICE SUPPLIES,PAPER,BOBBY ODEGARD,ONTARIO,ONTARIO,CORPORATE,2010-09-08,CRITICAL,9,2010,0
1739,7239,REGULAR AIR,2011-01-07,SHP_1584,2011,1,Ord_1150,Prod_1,Cust_441,6206.16,0.03,50,1416.27,19.99,0.59,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CRAIG CARROLL,ONTARIO,ONTARIO,SMALL BUSINESS,2011-06-29,MEDIUM,6,2011,-22
1740,9088,REGULAR AIR,2009-06-24,SHP_1585,2009,6,Ord_1151,Prod_4,Cust_442,1637.457,0.09,31,118.15,8.99,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,RUSSELL APPLEGATE,ONTARIO,ONTARIO,HOME OFFICE,2009-06-22,CRITICAL,6,2009,2
1741,9088,REGULAR AIR,2009-06-24,SHP_1585,2009,6,Ord_1151,Prod_3,Cust_442,15383.7,0.03,50,6523.26,19.99,0.4,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,RUSSELL APPLEGATE,ONTARIO,ONTARIO,HOME OFFICE,2009-06-22,CRITICAL,6,2009,2
1742,11428,REGULAR AIR,2012-01-21,SHP_1586,2012,1,Ord_1152,Prod_9,Cust_443,1554.53,0.0,16,474.66,19.99,0.4,OFFICE SUPPLIES,ENVELOPES,BILL DONATELLI,ONTARIO,ONTARIO,SMALL BUSINESS,2012-01-21,MEDIUM,1,2012,0
1743,12452,REGULAR AIR,2010-08-12,SHP_1587,2010,8,Ord_1153,Prod_3,Cust_444,356.95,0.08,1,-228.24,19.99,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-07-12,MEDIUM,7,2010,0
1744,12452,REGULAR AIR,2010-09-12,SHP_1588,2010,9,Ord_1153,Prod_6,Cust_444,2063.42,0.03,38,989.95,5.15,0.36,OFFICE SUPPLIES,PAPER,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-07-12,MEDIUM,7,2010,0
1745,12452,REGULAR AIR,2010-09-12,SHP_1588,2010,9,Ord_1153,Prod_8,Cust_444,112.86,0.04,17,-56.78,4.07,0.66,TECHNOLOGY,COMPUTER PERIPHERALS,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-07-12,MEDIUM,7,2010,0
1746,13345,REGULAR AIR,2012-03-09,SHP_1589,2012,3,Ord_1154,Prod_8,Cust_444,116.82,0.02,24,-42.05,2.39,0.72,TECHNOLOGY,COMPUTER PERIPHERALS,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2012-02-09,NOT SPECIFIED,2,2012,0
1747,13345,REGULAR AIR,2012-02-09,SHP_1590,2012,2,Ord_1154,Prod_16,Cust_444,483.64,0.1,45,28.39,3.37,0.57,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2012-02-09,NOT SPECIFIED,2,2012,0
1748,13410,REGULAR AIR,2010-08-06,SHP_1591,2010,8,Ord_1155,Prod_8,Cust_440,33.64,0.07,4,-35.17,2.83,0.77,TECHNOLOGY,COMPUTER PERIPHERALS,BOBBY ODEGARD,ONTARIO,ONTARIO,CORPORATE,2010-06-06,NOT SPECIFIED,6,2010,0
1749,13410,REGULAR AIR,2010-07-06,SHP_1592,2010,7,Ord_1155,Prod_17,Cust_440,701.94,0.01,29,158.91,6.3,0.38,TECHNOLOGY,OFFICE MACHINES,BOBBY ODEGARD,ONTARIO,ONTARIO,CORPORATE,2010-06-06,NOT SPECIFIED,6,2010,0
1750,15808,REGULAR AIR,2010-12-14,SHP_1593,2010,12,Ord_1156,Prod_5,Cust_444,126.88,0.05,33,12.63,1.61,0.44,FURNITURE,OFFICE FURNISHINGS,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-12-14,CRITICAL,12,2010,0
1751,15808,EXPRESS AIR,2010-12-14,SHP_1594,2010,12,Ord_1156,Prod_3,Cust_444,906.64,0.07,42,-148.93,15.1,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-12-14,CRITICAL,12,2010,0
1752,15808,REGULAR AIR,2010-12-16,SHP_1595,2010,12,Ord_1156,Prod_8,Cust_444,882.96,0.06,45,11.65,4.0,0.68,TECHNOLOGY,COMPUTER PERIPHERALS,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-12-14,CRITICAL,12,2010,2
1753,15808,REGULAR AIR,2010-12-15,SHP_1596,2010,12,Ord_1156,Prod_4,Cust_444,58.14,0.01,3,-96.25,4.81,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-12-14,CRITICAL,12,2010,1
1754,16326,REGULAR AIR,2010-12-05,SHP_1597,2010,12,Ord_1157,Prod_8,Cust_444,1538.33,0.03,39,471.35,1.99,0.54,TECHNOLOGY,COMPUTER PERIPHERALS,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-10-05,HIGH,10,2010,0
1755,16326,REGULAR AIR,2010-10-05,SHP_1598,2010,10,Ord_1157,Prod_6,Cust_444,147.46,0.06,39,14.13,1.93,0.35,OFFICE SUPPLIES,PAPER,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2010-10-05,HIGH,10,2010,0
1756,17985,DELIVERY TRUCK,2011-04-13,SHP_1599,2011,4,Ord_1158,Prod_15,Cust_445,473.88,0.01,4,-183.26,30.0,0.71,FURNITURE,CHAIRS & CHAIRMATS,DUANE BENOIT,ONTARIO,ONTARIO,HOME OFFICE,2011-12-04,MEDIUM,12,2011,9
1757,17985,REGULAR AIR,2011-04-14,SHP_1600,2011,4,Ord_1158,Prod_4,Cust_445,849.0310000000001,0.07,50,-133.31,3.3,0.81,TECHNOLOGY,TELEPHONES AND COMMUNICATION,DUANE BENOIT,ONTARIO,ONTARIO,HOME OFFICE,2011-12-04,MEDIUM,12,2011,10
1758,20480,DELIVERY TRUCK,2009-01-31,SHP_1601,2009,1,Ord_1159,Prod_10,Cust_438,1042.63,0.02,4,-219.93,60.2,0.56,FURNITURE,BOOKCASES,LIZ MACKENDRICK,ONTARIO,ONTARIO,CORPORATE,2009-01-29,MEDIUM,1,2009,2
1759,21091,EXPRESS AIR,2009-12-14,SHP_1602,2009,12,Ord_1160,Prod_3,Cust_444,270.73,0.1,32,-54.57,6.28,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2009-12-12,HIGH,12,2009,2
1760,26759,REGULAR AIR,2012-01-27,SHP_1603,2012,1,Ord_1161,Prod_3,Cust_446,251.11,0.03,30,10.04,4.71,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BOBBY ODEGARD,ONTARIO,ONTARIO,CONSUMER,2012-01-25,NOT SPECIFIED,1,2012,2
1761,26853,REGULAR AIR,2012-06-16,SHP_1604,2012,6,Ord_1162,Prod_9,Cust_447,64.44,0.0,21,-89.02,6.35,0.36,OFFICE SUPPLIES,ENVELOPES,RUSSELL APPLEGATE,ONTARIO,ONTARIO,SMALL BUSINESS,2012-12-06,LOW,12,2012,10
1762,26918,REGULAR AIR,2009-04-15,SHP_1605,2009,4,Ord_1163,Prod_13,Cust_442,77.96,0.05,16,16.65,0.71,0.52,OFFICE SUPPLIES,PENS & ART SUPPLIES,RUSSELL APPLEGATE,ONTARIO,ONTARIO,HOME OFFICE,2009-06-04,LOW,6,2009,11
1763,27456,DELIVERY TRUCK,2009-11-04,SHP_1606,2009,11,Ord_1164,Prod_2,Cust_445,9492.92,0.05,29,772.04,91.05,0.57,OFFICE SUPPLIES,APPLIANCES,DUANE BENOIT,ONTARIO,ONTARIO,HOME OFFICE,2009-10-04,NOT SPECIFIED,10,2009,0
1764,28420,EXPRESS AIR,2009-09-24,SHP_1607,2009,9,Ord_1165,Prod_9,Cust_444,45.64,0.08,2,-0.11,1.39,0.38,OFFICE SUPPLIES,ENVELOPES,BILL DONATELLI,ONTARIO,ONTARIO,CORPORATE,2009-09-24,LOW,9,2009,0
